customer_id,recency,frequency,revenue,last_order,R,F,M,RFM_score,segment,aov,clv
CUST-001409,448.0,3,2732.079,2023-10-10 09:49:32,2,2,2,222,At Risk / Lost,910.6930000000001,8196.237000000001
CUST-001410,48.0,4,3365.7155,2024-11-13 09:16:33,2,2,2,222,At Risk / Lost,841.428875,10097.146499999999
CUST-001411,2.0,2,832.435,2024-12-29 01:40:12,2,1,1,211,At Risk / Lost,416.2175,2497.305
CUST-001412,103.0,7,8738.0715,2024-09-19 15:05:08,2,4,4,244,Loyal Customers,1248.2959285714285,26214.214500000002
CUST-001413,818.0,1,2499.7805,2022-10-05 08:21:25,2,1,2,212,At Risk / Lost,2499.7805,7499.3414999999995
CUST-001414,2.0,4,4377.276,2024-12-29 01:07:50,2,2,3,223,At Risk / Lost,1094.319,13131.828
CUST-001415,109.0,1,1507.7305,2024-09-13 06:59:55,2,1,1,211,At Risk / Lost,1507.7305,4523.1915
CUST-001416,426.0,5,3815.2425,2023-11-01 12:12:43,2,3,3,233,Loyal Customers,763.0485,11445.727499999999
CUST-001417,25.0,6,6835.2155,2024-12-06 04:52:20,2,4,4,244,Loyal Customers,1139.2025833333335,20505.646500000003
CUST-001418,110.0,6,6048.561,2024-09-12 10:59:03,2,4,4,244,Loyal Customers,1008.0935,18145.682999999997
CUST-001419,253.0,3,858.0855,2024-04-22 07:33:47,2,2,1,221,At Risk / Lost,286.0285,2574.2565
CUST-001420,135.0,6,5026.994,2024-08-18 20:29:50,2,4,3,243,Loyal Customers,837.8323333333333,15080.982
CUST-001421,517.0,1,420.544,2023-08-02 13:02:11,2,1,1,211,At Risk / Lost,420.544,1261.632
CUST-001422,44.0,3,3052.9645,2024-11-17 12:38:16,2,2,2,222,At Risk / Lost,1017.6548333333334,9158.8935
CUST-001423,448.0,6,10867.6125,2023-10-10 15:56:52,2,4,4,244,Loyal Customers,1811.26875,32602.837499999998
CUST-001424,508.0,2,2103.8875,2023-08-11 21:52:55,2,1,1,211,At Risk / Lost,1051.94375,6311.662499999999
CUST-001425,41.0,5,4563.2785,2024-11-20 03:06:43,2,3,3,233,Loyal Customers,912.6557,13689.835500000001
CUST-001426,240.0,4,1449.878,2024-05-05 00:38:54,2,2,1,221,At Risk / Lost,362.4695,4349.634
CUST-001427,375.0,1,776.4805,2023-12-22 01:04:53,2,1,1,211,At Risk / Lost,776.4805,2329.4415
CUST-001428,377.0,3,1507.2800000000002,2023-12-20 02:11:47,2,2,1,221,At Risk / Lost,502.42666666666673,4521.84
CUST-001429,15.0,5,2943.3485,2024-12-16 02:34:11,2,3,2,232,Others,588.6697,8830.0455
CUST-001430,91.0,7,8062.072,2024-10-01 22:21:32,2,4,4,244,Loyal Customers,1151.7245714285714,24186.216
CUST-001432,50.0,8,9649.283000000001,2024-11-11 07:35:56,2,4,4,244,Loyal Customers,1206.1603750000002,28947.849000000002
CUST-001433,48.0,5,6213.5505,2024-11-13 18:53:29,2,3,4,234,Loyal Customers,1242.7101,18640.6515
CUST-001434,674.0,2,2342.94,2023-02-26 17:31:25,2,1,2,212,At Risk / Lost,1171.47,7028.82
CUST-001435,199.0,3,1614.302,2024-06-15 12:07:04,2,2,1,221,At Risk / Lost,538.1006666666666,4842.905999999999
CUST-001436,247.0,4,3308.1305,2024-04-28 12:10:57,2,2,2,222,At Risk / Lost,827.032625,9924.391500000002
CUST-001437,744.0,1,1917.3400000000001,2022-12-18 09:00:53,2,1,1,211,At Risk / Lost,1917.3400000000001,5752.02
CUST-001438,100.0,4,2563.3255,2024-09-22 09:13:46,2,2,2,222,At Risk / Lost,640.831375,7689.9765
CUST-001439,287.0,3,2555.581,2024-03-19 03:37:37,2,2,2,222,At Risk / Lost,851.8603333333334,7666.743
CUST-001440,184.0,3,2695.9,2024-06-30 10:44:29,2,2,2,222,At Risk / Lost,898.6333333333333,8087.700000000001
CUST-001441,92.0,4,3933.3715,2024-09-30 06:22:41,2,2,3,223,At Risk / Lost,983.342875,11800.1145
CUST-001442,221.0,6,4739.47,2024-05-24 14:11:05,2,4,3,243,Loyal Customers,789.9116666666667,14218.41
CUST-001443,118.0,5,4767.6245,2024-09-04 02:41:18,2,3,3,233,Loyal Customers,953.5249,14302.8735
CUST-001444,826.0,2,1034.2685,2022-09-27 22:11:12,2,1,1,211,At Risk / Lost,517.13425,3102.8054999999995
CUST-001445,135.0,6,6851.6900000000005,2024-08-18 08:38:16,2,4,4,244,Loyal Customers,1141.9483333333335,20555.07
CUST-001446,115.0,2,2258.0730000000003,2024-09-07 08:06:50,2,1,2,212,At Risk / Lost,1129.0365000000002,6774.219000000001
CUST-001447,433.0,4,6396.6055,2023-10-25 19:50:04,2,2,4,224,At Risk / Lost,1599.151375,19189.8165
CUST-001448,283.0,5,5906.6605,2024-03-23 18:22:51,2,3,4,234,Loyal Customers,1181.3321,17719.9815
CUST-001449,312.0,5,4395.795,2024-02-23 21:55:08,2,3,3,233,Loyal Customers,879.159,13187.385
CUST-001450,707.0,2,2544.4629999999997,2023-01-24 09:17:43,2,1,2,212,At Risk / Lost,1272.2314999999999,7633.388999999999
CUST-001451,267.0,4,4458.748,2024-04-08 21:27:57,2,2,3,223,At Risk / Lost,1114.687,13376.243999999999
CUST-001452,68.0,4,6094.8324999999995,2024-10-24 01:09:03,2,2,4,224,At Risk / Lost,1523.7081249999999,18284.497499999998
CUST-001453,86.0,5,3016.91,2024-10-06 08:55:23,2,3,2,232,Others,603.382,9050.73
CUST-001454,329.0,6,6819.1255,2024-02-06 11:04:55,2,4,4,244,Loyal Customers,1136.5209166666666,20457.3765
CUST-001455,270.0,1,1126.0349999999999,2024-04-05 07:19:37,2,1,1,211,At Risk / Lost,1126.0349999999999,3378.1049999999996
CUST-001456,209.0,4,4683.935,2024-06-05 21:09:05,2,2,3,223,At Risk / Lost,1170.98375,14051.805
CUST-001457,57.0,5,5251.404,2024-11-04 16:26:25,2,3,3,233,Loyal Customers,1050.2808,15754.212000000001
CUST-001458,165.0,5,6067.4715,2024-07-19 17:14:25,2,3,4,234,Loyal Customers,1213.4942999999998,18202.4145
CUST-001459,16.0,6,6674.225,2024-12-15 04:18:13,2,4,4,244,Loyal Customers,1112.3708333333334,20022.675000000003
CUST-001460,241.0,4,1509.395,2024-05-04 02:26:57,2,2,1,221,At Risk / Lost,377.34875,4528.1849999999995
CUST-001461,314.0,3,3555.348,2024-02-20 23:45:47,2,2,2,222,At Risk / Lost,1185.116,10666.044
CUST-001462,41.0,5,4670.3805,2024-11-20 17:29:49,2,3,3,233,Loyal Customers,934.0761,14011.141500000002
CUST-001463,134.0,4,3828.5605,2024-08-19 22:06:21,2,2,3,223,At Risk / Lost,957.140125,11485.6815
CUST-001464,499.0,2,2022.4535,2023-08-20 03:16:10,2,1,1,211,At Risk / Lost,1011.22675,6067.360500000001
CUST-001465,61.0,7,5031.437,2024-10-31 11:41:54,2,4,3,243,Loyal Customers,718.7767142857143,15094.311
CUST-001466,105.0,4,4569.596,2024-09-17 12:45:36,2,2,3,223,At Risk / Lost,1142.399,13708.787999999999
CUST-001467,151.0,2,2253.602,2024-08-02 14:27:32,2,1,2,212,At Risk / Lost,1126.801,6760.806
CUST-001468,303.0,1,570.24,2024-03-03 17:15:53,2,1,1,211,At Risk / Lost,570.24,1710.72
CUST-001469,92.0,3,4599.9465,2024-09-30 07:59:22,2,2,3,223,At Risk / Lost,1533.3155,13799.8395
CUST-001470,106.0,4,6165.0525,2024-09-16 08:48:37,2,2,4,224,At Risk / Lost,1541.263125,18495.1575
CUST-001471,88.0,4,5160.479,2024-10-04 22:36:02,2,2,3,223,At Risk / Lost,1290.11975,15481.437000000002
CUST-001472,46.0,4,4274.657,2024-11-15 08:45:26,2,2,3,223,At Risk / Lost,1068.66425,12823.971000000001
CUST-001473,103.0,2,2950.741,2024-09-19 13:33:22,2,1,2,212,At Risk / Lost,1475.3705,8852.223
CUST-001474,63.0,10,10828.8545,2024-10-29 04:40:43,2,4,4,244,Loyal Customers,1082.88545,32486.563499999997
CUST-001475,253.0,3,2491.169,2024-04-22 21:46:31,2,2,2,222,At Risk / Lost,830.3896666666666,7473.507
CUST-001476,456.0,2,1109.4904999999999,2023-10-02 16:54:35,2,1,1,211,At Risk / Lost,554.7452499999999,3328.4714999999997
CUST-001477,22.0,5,2693.4385,2024-12-09 15:10:54,2,3,2,232,Others,538.6877000000001,8080.315500000001
CUST-001478,350.0,5,4331.4725,2024-01-16 17:31:44,2,3,3,233,Loyal Customers,866.2945,12994.4175
CUST-001479,3.0,6,6969.4515,2024-12-28 09:41:01,2,4,4,244,Loyal Customers,1161.57525,20908.3545
CUST-001480,700.0,3,2373.6135,2023-01-31 08:22:13,2,2,2,222,At Risk / Lost,791.2044999999999,7120.8405
CUST-001481,41.0,8,9091.3405,2024-11-20 16:07:41,2,4,4,244,Loyal Customers,1136.4175625,27274.021500000003
CUST-001482,264.0,3,2017.8505,2024-04-11 09:41:00,2,2,1,221,At Risk / Lost,672.6168333333334,6053.5515
CUST-001483,32.0,8,5631.2125,2024-11-29 01:53:08,2,4,4,244,Loyal Customers,703.9015625,16893.637499999997
CUST-001484,213.0,3,3958.4715,2024-06-01 02:35:49,2,2,3,223,At Risk / Lost,1319.4905,11875.414500000003
CUST-001485,170.0,5,3860.8865,2024-07-14 20:17:37,2,3,3,233,Loyal Customers,772.1773000000001,11582.659500000002
CUST-001486,177.0,4,4409.83,2024-07-07 22:57:18,2,2,3,223,At Risk / Lost,1102.4575,13229.49
CUST-001487,60.0,3,3134.5254999999997,2024-11-01 08:03:47,2,2,2,222,At Risk / Lost,1044.8418333333332,9403.5765
CUST-001488,546.0,4,5742.969,2023-07-04 22:22:16,2,2,4,224,At Risk / Lost,1435.74225,17228.907
CUST-001489,98.0,4,2814.102,2024-09-24 15:00:10,2,2,2,222,At Risk / Lost,703.5255,8442.306
CUST-001490,118.0,3,2317.614,2024-09-04 15:09:35,2,2,2,222,At Risk / Lost,772.538,6952.842000000001
CUST-001491,201.0,4,4919.032,2024-06-13 04:44:15,2,2,3,223,At Risk / Lost,1229.758,14757.096000000001
CUST-001492,233.0,4,6115.5645,2024-05-12 15:24:44,2,2,4,224,At Risk / Lost,1528.891125,18346.6935
CUST-001493,504.0,2,831.9525,2023-08-15 21:10:42,2,1,1,211,At Risk / Lost,415.97625,2495.8575
CUST-001494,348.0,3,1690.569,2024-01-18 08:59:51,2,2,1,221,At Risk / Lost,563.523,5071.707
CUST-001495,518.0,3,5392.0295,2023-08-01 07:27:01,2,2,4,224,At Risk / Lost,1797.3431666666665,16176.088499999998
CUST-001496,661.0,3,5551.257,2023-03-11 04:33:18,2,2,4,224,At Risk / Lost,1850.4189999999999,16653.771
CUST-001497,411.0,3,3773.962,2023-11-16 04:16:24,2,2,3,223,At Risk / Lost,1257.9873333333333,11321.885999999999
CUST-001498,47.0,4,3117.2855,2024-11-14 19:04:59,2,2,2,222,At Risk / Lost,779.321375,9351.8565
CUST-001499,393.0,4,1148.488,2023-12-04 10:48:08,2,2,1,221,At Risk / Lost,287.122,3445.464
CUST-001500,36.0,7,4299.0689999999995,2024-11-25 19:00:11,2,4,3,243,Loyal Customers,614.1527142857142,12897.206999999999
CUST-001501,8.0,3,3476.7200000000003,2024-12-23 00:31:14,2,2,2,222,At Risk / Lost,1158.9066666666668,10430.16
CUST-001502,339.0,3,4109.7035000000005,2024-01-27 14:34:29,2,2,3,223,At Risk / Lost,1369.9011666666668,12329.110500000003
CUST-001503,138.0,3,1964.8914999999997,2024-08-15 07:43:59,2,2,1,221,At Risk / Lost,654.9638333333332,5894.674499999999
CUST-001504,63.0,5,3972.7695000000003,2024-10-29 04:09:11,2,3,3,233,Loyal Customers,794.5539000000001,11918.308500000001
CUST-001505,90.0,7,3275.172,2024-10-02 04:36:19,2,4,2,242,Others,467.8817142857143,9825.516
CUST-001506,140.0,6,4782.888,2024-08-13 00:25:23,2,4,3,243,Loyal Customers,797.148,14348.664
CUST-001507,156.0,5,5576.867,2024-07-28 17:24:43,2,3,4,234,Loyal Customers,1115.3734,16730.601000000002
CUST-001508,96.0,4,3910.8934999999997,2024-09-26 01:54:33,2,2,3,223,At Risk / Lost,977.7233749999999,11732.680499999999
CUST-001509,28.0,1,272.562,2024-12-03 11:40:22,2,1,1,211,At Risk / Lost,272.562,817.686
CUST-001510,103.0,4,4953.895,2024-09-19 11:37:59,2,2,3,223,At Risk / Lost,1238.47375,14861.685000000001
CUST-001511,104.0,2,1365.132,2024-09-18 18:31:57,2,1,1,211,At Risk / Lost,682.566,4095.396
CUST-001512,703.0,3,6406.3005,2023-01-28 14:02:06,2,2,4,224,At Risk / Lost,2135.4335,19218.9015
CUST-001513,40.0,5,2928.232,2024-11-21 19:15:56,2,3,2,232,Others,585.6464,8784.696
CUST-001514,9.0,3,3651.665,2024-12-22 06:18:34,2,2,2,222,At Risk / Lost,1217.2216666666666,10954.994999999999
CUST-001515,17.0,2,1682.464,2024-12-14 11:30:35,2,1,1,211,At Risk / Lost,841.232,5047.392
CUST-001516,382.0,4,4577.2415,2023-12-15 00:00:16,2,2,3,223,At Risk / Lost,1144.310375,13731.7245
CUST-001517,70.0,3,4019.175,2024-10-22 21:03:37,2,2,3,223,At Risk / Lost,1339.7250000000001,12057.525000000001
CUST-001518,500.0,3,2238.1985,2023-08-19 11:05:50,2,2,2,222,At Risk / Lost,746.0661666666666,6714.595499999999
CUST-001519,22.0,5,6291.8945,2024-12-09 03:57:22,2,3,4,234,Loyal Customers,1258.3789000000002,18875.6835
CUST-001520,130.0,5,3893.6175000000003,2024-08-23 09:51:49,2,3,3,233,Loyal Customers,778.7235000000001,11680.8525
CUST-001521,216.0,4,1863.672,2024-05-29 03:19:02,2,2,1,221,At Risk / Lost,465.918,5591.016
CUST-001522,257.0,5,3165.1259999999997,2024-04-18 06:38:30,2,3,2,232,Others,633.0251999999999,9495.377999999999
CUST-001523,422.0,2,1421.795,2023-11-05 14:03:50,2,1,1,211,At Risk / Lost,710.8975,4265.385
CUST-001524,152.0,7,7443.0244999999995,2024-08-01 06:18:10,2,4,4,244,Loyal Customers,1063.2892142857143,22329.0735
CUST-001525,1006.0,1,22.9755,2022-03-31 16:18:50,2,1,1,211,At Risk / Lost,22.9755,68.9265
CUST-001526,177.0,9,11279.6155,2024-07-07 10:38:15,2,4,4,244,Loyal Customers,1253.290611111111,33838.8465
CUST-001527,49.0,4,3816.464,2024-11-12 10:43:41,2,2,3,223,At Risk / Lost,954.116,11449.392
CUST-001528,523.0,3,983.431,2023-07-27 11:11:46,2,2,1,221,At Risk / Lost,327.81033333333335,2950.293
CUST-001529,139.0,6,7402.676,2024-08-14 05:57:41,2,4,4,244,Loyal Customers,1233.7793333333334,22208.028000000002
CUST-001530,71.0,5,3335.683,2024-10-20 23:21:18,2,3,2,232,Others,667.1366,10007.048999999999
CUST-001531,113.0,4,6240.7105,2024-09-08 23:48:59,2,2,4,224,At Risk / Lost,1560.177625,18722.1315
CUST-001532,9.0,6,5702.8425,2024-12-22 22:15:29,2,4,4,244,Loyal Customers,950.47375,17108.5275
CUST-001533,149.0,3,1220.682,2024-08-04 18:34:45,2,2,1,221,At Risk / Lost,406.894,3662.0460000000003
CUST-001534,11.0,4,2863.0865,2024-12-20 20:03:41,2,2,2,222,At Risk / Lost,715.771625,8589.2595
CUST-001535,313.0,6,5197.8075,2024-02-22 08:01:29,2,4,3,243,Loyal Customers,866.30125,15593.4225
CUST-001536,518.0,5,4252.5465,2023-08-01 00:25:58,2,3,3,233,Loyal Customers,850.5093,12757.639500000001
CUST-001537,1.0,6,8117.0824999999995,2024-12-30 23:04:28,2,4,4,244,Loyal Customers,1352.8470833333333,24351.2475
CUST-001538,116.0,2,2374.7785,2024-09-06 20:11:50,2,1,2,212,At Risk / Lost,1187.38925,7124.335499999999
CUST-001539,96.0,4,3755.5685,2024-09-26 01:12:54,2,2,3,223,At Risk / Lost,938.892125,11266.7055
CUST-001540,212.0,4,6889.624,2024-06-02 10:17:24,2,2,4,224,At Risk / Lost,1722.406,20668.872
CUST-001541,13.0,7,5555.4185,2024-12-18 21:41:16,2,4,4,244,Loyal Customers,793.6312142857142,16666.2555
CUST-001542,41.0,6,6426.928,2024-11-20 08:08:31,2,4,4,244,Loyal Customers,1071.1546666666666,19280.784
CUST-001543,49.0,5,3501.7050000000004,2024-11-12 03:10:59,2,3,2,232,Others,700.3410000000001,10505.115000000002
CUST-001544,19.0,9,8513.438,2024-12-12 16:29:10,2,4,4,244,Loyal Customers,945.9375555555556,25540.314
CUST-001545,609.0,1,1085.166,2023-05-02 11:40:44,2,1,1,211,At Risk / Lost,1085.166,3255.4979999999996
CUST-001546,479.0,4,3685.4925000000003,2023-09-09 09:21:00,2,2,3,223,At Risk / Lost,921.3731250000001,11056.4775
CUST-001547,123.0,5,4889.3975,2024-08-30 08:55:47,2,3,3,233,Loyal Customers,977.8795,14668.192500000001
CUST-001548,412.0,6,5052.2215,2023-11-15 17:39:08,2,4,3,243,Loyal Customers,842.0369166666666,15156.664499999999
CUST-001549,611.0,3,2586.9,2023-04-30 09:37:48,2,2,2,222,At Risk / Lost,862.3000000000001,7760.700000000001
CUST-001550,44.0,6,4353.856,2024-11-17 10:29:23,2,4,3,243,Loyal Customers,725.6426666666666,13061.568
CUST-001551,40.0,6,3307.191,2024-11-21 20:33:41,2,4,2,242,Others,551.1985,9921.573
CUST-001552,32.0,4,3722.1949999999997,2024-11-29 19:32:39,2,2,3,223,At Risk / Lost,930.5487499999999,11166.585
CUST-001553,91.0,4,1918.4185000000002,2024-10-01 04:49:15,2,2,1,221,At Risk / Lost,479.60462500000006,5755.255500000001
CUST-001554,166.0,2,588.1999999999999,2024-07-18 07:00:54,2,1,1,211,At Risk / Lost,294.09999999999997,1764.6
CUST-001555,56.0,5,3972.0,2024-11-05 01:23:53,2,3,3,233,Loyal Customers,794.4,11916.0
CUST-001556,108.0,3,3252.7795,2024-09-14 04:31:51,2,2,2,222,At Risk / Lost,1084.2598333333333,9758.338499999998
CUST-001557,487.0,4,2992.9075000000003,2023-09-01 18:03:22,2,2,2,222,At Risk / Lost,748.2268750000001,8978.7225
CUST-001558,378.0,2,3022.2415,2023-12-19 20:26:10,2,1,2,212,At Risk / Lost,1511.12075,9066.7245
CUST-001559,164.0,6,8089.7645,2024-07-20 05:38:47,2,4,4,244,Loyal Customers,1348.2940833333334,24269.293500000003
CUST-001560,215.0,3,2065.683,2024-05-30 11:05:05,2,2,1,221,At Risk / Lost,688.561,6197.049
CUST-001561,137.0,5,5572.9695,2024-08-16 11:19:28,2,3,4,234,Loyal Customers,1114.5939,16718.9085
CUST-001562,306.0,5,4435.437,2024-02-29 22:45:36,2,3,3,233,Loyal Customers,887.0874,13306.311
CUST-001564,1060.0,1,328.18,2022-02-05 05:28:48,2,1,1,211,At Risk / Lost,328.18,984.54
CUST-001565,528.0,2,2070.8245,2023-07-22 22:50:40,2,1,1,211,At Risk / Lost,1035.41225,6212.4735
CUST-001566,589.0,2,1144.364,2023-05-22 07:21:49,2,1,1,211,At Risk / Lost,572.182,3433.092
CUST-001567,219.0,5,3770.5355,2024-05-26 18:06:23,2,3,3,233,Loyal Customers,754.1071,11311.6065
CUST-001568,390.0,3,3440.9985,2023-12-07 22:17:55,2,2,2,222,At Risk / Lost,1146.9995000000001,10322.9955
CUST-001570,336.0,4,5212.683,2024-01-30 02:40:10,2,2,3,223,At Risk / Lost,1303.17075,15638.048999999999
CUST-001571,1092.0,1,1378.9850000000001,2022-01-04 18:57:40,2,1,1,211,At Risk / Lost,1378.9850000000001,4136.955
CUST-001572,44.0,5,2757.7374999999997,2024-11-17 03:22:23,2,3,2,232,Others,551.5474999999999,8273.212499999998
CUST-001573,230.0,4,3701.46,2024-05-15 13:18:56,2,2,3,223,At Risk / Lost,925.365,11104.380000000001
CUST-001574,131.0,7,6668.814,2024-08-22 09:23:49,2,4,4,244,Loyal Customers,952.6877142857144,20006.442000000003
CUST-001575,58.0,6,5611.1325,2024-11-03 12:20:43,2,4,4,244,Loyal Customers,935.1887499999999,16833.3975
CUST-001576,154.0,3,2794.2110000000002,2024-07-30 01:48:09,2,2,2,222,At Risk / Lost,931.4036666666667,8382.633000000002
CUST-001577,1088.0,1,192.1575,2022-01-08 20:41:15,2,1,1,211,At Risk / Lost,192.1575,576.4725
CUST-001578,316.0,4,4148.684,2024-02-19 11:05:03,2,2,3,223,At Risk / Lost,1037.171,12446.052
CUST-001579,429.0,2,5867.191,2023-10-29 05:55:46,2,1,4,214,At Risk / Lost,2933.5955,17601.573
CUST-001580,237.0,1,1163.8100000000002,2024-05-08 13:07:48,2,1,1,211,At Risk / Lost,1163.8100000000002,3491.4300000000003
CUST-001581,777.0,1,592.2180000000001,2022-11-15 00:06:26,2,1,1,211,At Risk / Lost,592.2180000000001,1776.6540000000002
CUST-001582,217.0,6,6388.383,2024-05-28 16:36:27,2,4,4,244,Loyal Customers,1064.7305,19165.148999999998
CUST-001583,3.0,7,4607.952499999999,2024-12-28 05:57:06,2,4,3,243,Loyal Customers,658.2789285714285,13823.857499999998
CUST-001584,170.0,7,6476.22,2024-07-14 09:55:23,2,4,4,244,Loyal Customers,925.1742857142857,19428.66
CUST-001585,329.0,8,4955.201,2024-02-06 18:58:14,2,4,3,243,Loyal Customers,619.400125,14865.603
CUST-001586,54.0,5,6537.587500000001,2024-11-07 03:21:36,2,3,4,234,Loyal Customers,1307.5175000000002,19612.7625
CUST-001587,760.0,2,2401.753,2022-12-02 19:05:47,2,1,2,212,At Risk / Lost,1200.8765,7205.259
CUST-001588,93.0,5,3208.944,2024-09-29 16:51:25,2,3,2,232,Others,641.7888,9626.832000000002
CUST-001589,413.0,3,3100.9485,2023-11-14 08:49:56,2,2,2,222,At Risk / Lost,1033.6495,9302.8455
CUST-001590,423.0,3,2594.576,2023-11-04 08:40:09,2,2,2,222,At Risk / Lost,864.8586666666666,7783.728
CUST-001591,256.0,9,7777.833500000001,2024-04-19 06:20:40,2,4,4,244,Loyal Customers,864.2037222222223,23333.500500000002
CUST-001592,249.0,7,8138.7315,2024-04-26 06:16:04,2,4,4,244,Loyal Customers,1162.6759285714286,24416.194499999998
CUST-001593,548.0,1,1325.1575,2023-07-02 06:04:38,2,1,1,211,At Risk / Lost,1325.1575,3975.4725
CUST-001594,86.0,6,4331.5515,2024-10-06 13:11:16,2,4,3,243,Loyal Customers,721.9252499999999,12994.654499999999
CUST-001595,470.0,5,3435.8230000000003,2023-09-18 01:46:43,2,3,2,232,Others,687.1646000000001,10307.469000000001
CUST-001596,152.0,3,1098.304,2024-07-31 23:26:39,2,2,1,221,At Risk / Lost,366.10133333333334,3294.9120000000003
CUST-001597,431.0,3,914.0485,2023-10-26 23:30:46,2,2,1,221,At Risk / Lost,304.68283333333335,2742.1455000000005
CUST-001598,482.0,2,2201.2595,2023-09-06 09:07:32,2,1,1,211,At Risk / Lost,1100.62975,6603.7785
CUST-001599,503.0,5,6169.6875,2023-08-16 14:53:59,2,3,4,234,Loyal Customers,1233.9375,18509.0625
CUST-001601,45.0,4,13355.241,2024-11-16 04:20:24,2,2,4,224,At Risk / Lost,3338.81025,40065.723
CUST-001602,573.0,4,3883.2825000000003,2023-06-07 01:58:15,2,2,3,223,At Risk / Lost,970.8206250000001,11649.8475
CUST-001603,458.0,2,1722.15,2023-09-30 15:15:07,2,1,1,211,At Risk / Lost,861.075,5166.450000000001
CUST-001604,430.0,2,1212.5345,2023-10-28 15:27:00,2,1,1,211,At Risk / Lost,606.26725,3637.6035
CUST-001605,6.0,6,7512.9965,2024-12-25 12:37:01,2,4,4,244,Loyal Customers,1252.1660833333333,22538.989499999996
CUST-001606,715.0,3,2678.1745,2023-01-16 03:43:36,2,2,2,222,At Risk / Lost,892.7248333333333,8034.5235
CUST-001607,253.0,2,2394.125,2024-04-22 05:10:21,2,1,2,212,At Risk / Lost,1197.0625,7182.375
CUST-001608,274.0,5,3924.8285000000005,2024-04-01 02:24:36,2,3,3,233,Loyal Customers,784.9657000000001,11774.485500000003
CUST-001609,92.0,3,3573.7954999999997,2024-09-30 14:10:17,2,2,2,222,At Risk / Lost,1191.2651666666666,10721.386499999999
CUST-001611,142.0,6,4925.7105,2024-08-11 12:31:37,2,4,3,243,Loyal Customers,820.9517500000001,14777.1315
CUST-001612,395.0,6,5241.087,2023-12-02 20:07:38,2,4,3,243,Loyal Customers,873.5145000000001,15723.261000000002
CUST-001613,26.0,14,12763.432,2024-12-05 03:00:41,2,4,4,244,Loyal Customers,911.6737142857144,38290.296
CUST-001614,125.0,6,5205.867,2024-08-28 00:41:13,2,4,3,243,Loyal Customers,867.6445,15617.601
CUST-001615,357.0,3,1488.15,2024-01-09 14:20:52,2,2,1,221,At Risk / Lost,496.05,4464.450000000001
CUST-001616,72.0,6,4926.7145,2024-10-20 08:09:46,2,4,3,243,Loyal Customers,821.1190833333334,14780.1435
CUST-001617,370.0,2,1155.635,2023-12-27 03:27:01,2,1,1,211,At Risk / Lost,577.8175,3466.9049999999997
CUST-001618,260.0,3,3456.5745,2024-04-15 17:31:11,2,2,2,222,At Risk / Lost,1152.1915000000001,10369.723500000002
CUST-001619,62.0,4,5688.897,2024-10-30 15:53:49,2,2,4,224,At Risk / Lost,1422.22425,17066.691
CUST-001620,361.0,6,5265.398,2024-01-05 22:09:02,2,4,3,243,Loyal Customers,877.5663333333333,15796.194
CUST-001621,216.0,5,3582.761,2024-05-29 06:48:32,2,3,2,232,Others,716.5522,10748.283
CUST-001622,46.0,3,1398.4524999999999,2024-11-15 17:01:09,2,2,1,221,At Risk / Lost,466.1508333333333,4195.3575
CUST-001623,12.0,3,3404.6295,2024-12-19 02:53:21,2,2,2,222,At Risk / Lost,1134.8765,10213.888500000001
CUST-001624,108.0,3,3066.56,2024-09-14 14:49:21,2,2,2,222,At Risk / Lost,1022.1866666666666,9199.68
CUST-001625,11.0,8,7134.858,2024-12-20 04:40:59,2,4,4,244,Loyal Customers,891.85725,21404.574
CUST-001626,850.0,1,953.2379999999999,2022-09-03 17:41:50,2,1,1,211,At Risk / Lost,953.2379999999999,2859.714
CUST-001627,211.0,4,4358.455,2024-06-03 09:24:35,2,2,3,223,At Risk / Lost,1089.61375,13075.365
CUST-001628,267.0,2,2760.2325,2024-04-08 02:33:15,2,1,2,212,At Risk / Lost,1380.11625,8280.6975
CUST-001629,245.0,4,2654.5335,2024-04-30 12:44:57,2,2,2,222,At Risk / Lost,663.633375,7963.6005000000005
CUST-001630,477.0,1,231.86100000000002,2023-09-11 15:36:29,2,1,1,211,At Risk / Lost,231.86100000000002,695.5830000000001
CUST-001631,8.0,3,2768.0435,2024-12-23 13:25:33,2,2,2,222,At Risk / Lost,922.6811666666667,8304.130500000001
CUST-001632,974.0,1,826.0025,2022-05-02 04:02:58,2,1,1,211,At Risk / Lost,826.0025,2478.0075
CUST-001633,608.0,2,982.1750000000001,2023-05-03 12:43:07,2,1,1,211,At Risk / Lost,491.08750000000003,2946.525
CUST-001634,75.0,7,5634.7535,2024-10-17 20:59:19,2,4,4,244,Loyal Customers,804.9647857142857,16904.2605
CUST-001635,579.0,1,1207.4940000000001,2023-06-01 18:45:35,2,1,1,211,At Risk / Lost,1207.4940000000001,3622.4820000000004
CUST-001636,65.0,3,1524.55,2024-10-27 22:56:07,2,2,1,221,At Risk / Lost,508.18333333333334,4573.65
CUST-001637,279.0,2,3085.905,2024-03-27 19:44:46,2,1,2,212,At Risk / Lost,1542.9525,9257.715
CUST-001638,141.0,2,3265.1349999999998,2024-08-12 08:43:38,2,1,2,212,At Risk / Lost,1632.5674999999999,9795.404999999999
CUST-001639,203.0,4,2738.327,2024-06-11 20:54:21,2,2,2,222,At Risk / Lost,684.58175,8214.981
